upstox_ikey
BSE_EQ|IN000835C016
BSE_EQ|IN000840C016
BSE_EQ|IN000926C047
BSE_EQ|IN000927C045
BSE_EQ|IN000927C052
BSE_EQ|IN000928C043
BSE_EQ|IN000929C041
BSE_EQ|IN000930C049
BSE_EQ|IN000931C047
BSE_EQ|IN000932C045
BSE_EQ|IN000933C043
BSE_EQ|IN000934C041
BSE_EQ|IN000935C048
BSE_EQ|IN000936C038
BSE_EQ|IN000937C036
BSE_EQ|IN000938C034
BSE_EQ|IN000939C032
BSE_EQ|IN000940C030
BSE_EQ|IN000941C038
BSE_EQ|IN000941C046
BSE_EQ|IN000942C036
BSE_EQ|IN000943C034
BSE_EQ|IN000944C032
BSE_EQ|IN000945C039
BSE_EQ|IN000946C037
BSE_EQ|IN000947C035
BSE_EQ|IN000948C033
BSE_EQ|IN000949C031
BSE_EQ|IN000950C039
BSE_EQ|IN000951C029
BSE_EQ|IN000952C027
BSE_EQ|IN000953C025
BSE_EQ|IN000954C023
BSE_EQ|IN000955C020
BSE_EQ|IN000956C028
BSE_EQ|IN000957C026
BSE_EQ|IN000958C024
BSE_EQ|IN000959C022
BSE_EQ|IN000960C020
BSE_EQ|IN000961C010
BSE_EQ|IN000962C018
BSE_EQ|IN000962P010
BSE_EQ|IN001026C045
BSE_EQ|IN001027C043
BSE_EQ|IN001028C041
BSE_EQ|IN001029C031
BSE_EQ|IN001029C049
BSE_EQ|IN001030C039
BSE_EQ|IN001030C047
BSE_EQ|IN001031C037
BSE_EQ|IN001031C045
BSE_EQ|IN001032C035
BSE_EQ|IN001032C043
BSE_EQ|IN001033C033
BSE_EQ|IN001033C041
BSE_EQ|IN001034C031
BSE_EQ|IN001034C049
BSE_EQ|IN001035C038
BSE_EQ|IN001035C046
BSE_EQ|IN001036C036
BSE_EQ|IN001036C044
BSE_EQ|IN001037C034
BSE_EQ|IN001037C042
BSE_EQ|IN001038C032
BSE_EQ|IN001038C040
BSE_EQ|IN001039C030
BSE_EQ|IN001040C038
BSE_EQ|IN001041C036
BSE_EQ|IN001042C034
